STE2_Level,STE2_ID,STE1_Level,STE1_ID,OrganismRowID,LastUpdateDate,EndDate,OrganismCode,CommonName,FinalID,ParentOrganismFinalID,ParentOrganismCode,Active,Phylum,Subphylum,Superclass,Class,Subclass,Superorder,Order,Suborder,Superfamily,Family,Subfamily,Tribe,GenusComplex,Genus,SpeciesComplex,Species,Subspecies,Variety,TaxonomicLevelCode,OrganismGroup,OrganismCategory1,OrganismCategory2,OrganismType1,OrganismType2,OrganismType3,OrganismType4,TaxaList,LifeStageDefault,TaxonomicAuthority,CaliforniaTaxon,EnterDate,DateFinalIDRevised,FinalIDAuthority,Source,OrganismComments,RLSID
Genus,Artochia,Subfamily,Artochia,,,,,,Artochia,Anthophagini,,-1,Arthropoda,Hexapoda,,Insecta,,,Coleoptera,Polyphaga,Staphylinoidea,Staphylinidae,Omaliinae,Anthophagini,,Artochia,,,,,50,,,,,,,,0,A,,-1,,,CSUMB-WEE,CSUMB-WEE,,
Genus,Artochia,Subfamily,Artochia,,,,,,Artochia productifrons,Artochia,,-1,Arthropoda,Hexapoda,,Insecta,,,Coleoptera,Polyphaga,Staphylinoidea,Staphylinidae,Omaliinae,Anthophagini,,Artochia,,Artochia productifrons,,,60,,,,,,,,0,A,,-1,,,CSUMB-WEE,CSUMB-WEE,,
Genus,Deinopteroloma,Subfamily,Deinopteroloma,,,,,,Deinopteroloma,Anthophagini,,-1,Arthropoda,Hexapoda,,Insecta,,,Coleoptera,Polyphaga,Staphylinoidea,Staphylinidae,Omaliinae,Anthophagini,,Deinopteroloma,,,,,50,,,,,,,,0,A,,-1,,,CSUMB-WEE,CSUMB-WEE,,
Genus,Deinopteroloma,Subfamily,Deinopteroloma,,,,,,Deinopteroloma pictum,Deinopteroloma,,-1,Arthropoda,Hexapoda,,Insecta,,,Coleoptera,Polyphaga,Staphylinoidea,Staphylinidae,Omaliinae,Anthophagini,,Deinopteroloma,,Deinopteroloma pictum,,,60,,,,,,,,0,A,,-1,,,CSUMB-WEE,CSUMB-WEE,,
Genus,Deinopteroloma,Subfamily,Deinopteroloma,,,,,,Deinopteroloma subcostatum,Deinopteroloma,,-1,Arthropoda,Hexapoda,,Insecta,,,Coleoptera,Polyphaga,Staphylinoidea,Staphylinidae,Omaliinae,Anthophagini,,Deinopteroloma,,Deinopteroloma subcostatum,,,60,,,,,,,,0,A,,-1,,,CSUMB-WEE,CSUMB-WEE,,
Genus,Geodromicus,Subfamily,Geodromicus,,,,,,Geodromicus,Anthophagini,,-1,Arthropoda,Hexapoda,,Insecta,,,Coleoptera,Polyphaga,Staphylinoidea,Staphylinidae,Omaliinae,Anthophagini,,Geodromicus,,,,,50,,,,,,,,0,A,,-1,,,CSUMB-WEE,CSUMB-WEE,,
Genus,Geodromicus,Subfamily,Geodromicus,,,,,,Geodromicus temporalis,Geodromicus,,-1,Arthropoda,Hexapoda,,Insecta,,,Coleoptera,Polyphaga,Staphylinoidea,Staphylinidae,Omaliinae,Anthophagini,,Geodromicus,,Geodromicus temporalis,,,60,,,,,,,,0,A,,-1,,,CSUMB-WEE,CSUMB-WEE,,
Genus,Orobanus,Subfamily,Orobanus,,,,,,Orobanus,Anthophagini,,-1,Arthropoda,Hexapoda,,Insecta,,,Coleoptera,Polyphaga,Staphylinoidea,Staphylinidae,Omaliinae,Anthophagini,,Orobanus,,,,,50,,,,,,,,0,A,,-1,,,CSUMB-WEE,CSUMB-WEE,,
Genus,Orobanus,Subfamily,Orobanus,,,,,,Orobanus falli,Orobanus,,-1,Arthropoda,Hexapoda,,Insecta,,,Coleoptera,Polyphaga,Staphylinoidea,Staphylinidae,Omaliinae,Anthophagini,,Orobanus,,Orobanus falli,,,60,,,,,,,,0,A,,-1,,,CSUMB-WEE,CSUMB-WEE,,
Genus,Pelecomalium,Subfamily,Pelecomalium,,,,,,Pelecomalium,Anthophagini,,-1,Arthropoda,Hexapoda,,Insecta,,,Coleoptera,Polyphaga,Staphylinoidea,Staphylinidae,Omaliinae,Anthophagini,,Pelecomalium,,,,,50,,,,,,,,0,A,,-1,,,CSUMB-WEE,CSUMB-WEE,,
Genus,Phlaeopterus,Subfamily,Phlaeopterus,,,,,,Phlaeopterus,Anthophagini,,-1,Arthropoda,Hexapoda,,Insecta,,,Coleoptera,Polyphaga,Staphylinoidea,Staphylinidae,Omaliinae,Anthophagini,,Phlaeopterus,,,,,50,,,,,,,,0,A,,-1,,,CSUMB-WEE,CSUMB-WEE,,
Genus,Unamis,Subfamily,Unamis,,,,,,Unamis,Anthophagini,,-1,Arthropoda,Hexapoda,,Insecta,,,Coleoptera,Polyphaga,Staphylinoidea,Staphylinidae,Omaliinae,Anthophagini,,Unamis,,,,,50,,,,,,,,0,A,,-1,,,CSUMB-WEE,CSUMB-WEE,,
Genus,Unamis,Subfamily,Unamis,,,,,,Unamis giulianii,Unamis,,-1,Arthropoda,Hexapoda,,Insecta,,,Coleoptera,Polyphaga,Staphylinoidea,Staphylinidae,Omaliinae,Anthophagini,,Unamis,,Unamis giulianii,,,60,,,,,,,,0,A,,-1,,,CSUMB-WEE,CSUMB-WEE,,
Genus,Xenicopoda,Subfamily,Xenicopoda,,,,,,Xenicopoda,Anthophagini,,-1,Arthropoda,Hexapoda,,Insecta,,,Coleoptera,Polyphaga,Staphylinoidea,Staphylinidae,Omaliinae,Anthophagini,,Xenicopoda,,,,,50,,,,,,,,0,A,,-1,,,CSUMB-WEE,CSUMB-WEE,,
Genus,Xenicopoda,Subfamily,Xenicopoda,,,,,,Xenicopoda helenae,Xenicopoda,,-1,Arthropoda,Hexapoda,,Insecta,,,Coleoptera,Polyphaga,Staphylinoidea,Staphylinidae,Omaliinae,Anthophagini,,Xenicopoda,,Xenicopoda helenae,,,60,,,,,,,,0,A,,-1,,,CSUMB-WEE,CSUMB-WEE,,
Genus,Anthophagini,Subfamily,Anthophagini,,,,,,Anthophagini,Omaliinae,,-1,Arthropoda,Hexapoda,,Insecta,,,Coleoptera,Polyphaga,Staphylinoidea,Staphylinidae,Omaliinae,Anthophagini,,,,,,,45,,,,,,,,0,A,,-1,,,CSUMB-WEE,CSUMB-WEE,,
Genus,Omaliinae,Subfamily,Omaliinae,,,,,Ocellate rove beetles,Omaliinae,Staphylinidae,,-1,Arthropoda,Hexapoda,,Insecta,,,Coleoptera,Polyphaga,Staphylinoidea,Staphylinidae,Omaliinae,,,,,,,,42,,,,,,,,0,A,,-1,,,CSUMB-WEE,CSUMB-WEE,,
Genus,Omaliinae,Subfamily,Omaliinae,,,,,,Omaliinae,Staphylinidae,,-1,Arthropoda,Hexapoda,,Insecta,,,Coleoptera,Polyphaga,Staphylinoidea,Staphylinidae,Omaliinae,,,,,,,,42,,,,,,,,0,A,,-1,,,CSUMB-WEE,CSUMB-WEE,,
Genus,Lispinus,Subfamily,Lispinus,,,,,,Lispinus,Thoracophorini,,-1,Arthropoda,Hexapoda,,Insecta,,,Coleoptera,Polyphaga,Staphylinoidea,Staphylinidae,Osoriinae,Thoracophorini,,Lispinus,,,,,50,,,,,,,,0,A,,-1,,,CSUMB-WEE,CSUMB-WEE,,
Genus,Nacaeus,Subfamily,Nacaeus,,,,,,Nacaeus,Thoracophorini,,-1,Arthropoda,Hexapoda,,Insecta,,,Coleoptera,Polyphaga,Staphylinoidea,Staphylinidae,Osoriinae,Thoracophorini,,Nacaeus,,,,,50,,,,,,,,0,A,,-1,,,CSUMB-WEE,CSUMB-WEE,,
Genus,Prolibia,Subfamily,Prolibia,,,,,,Prolibia,Thoracophorini,,-1,Arthropoda,Hexapoda,,Insecta,,,Coleoptera,Polyphaga,Staphylinoidea,Staphylinidae,Osoriinae,Thoracophorini,,Prolibia,,,,,50,,,,,,,,0,A,,-1,,,CSUMB-WEE,CSUMB-WEE,,
Genus,Thoracophorini,Subfamily,Thoracophorini,,,,,,Thoracophorini,Osoriinae,,-1,Arthropoda,Hexapoda,,Insecta,,,Coleoptera,Polyphaga,Staphylinoidea,Staphylinidae,Osoriinae,Thoracophorini,,,,,,,45,,,,,,,,0,A,,-1,,,CSUMB-WEE,CSUMB-WEE,,
Genus,Renardia,Subfamily,Renardia,,,,,,Renardia,Eleusinini,,-1,Arthropoda,Hexapoda,,Insecta,,,Coleoptera,Polyphaga,Staphylinoidea,Staphylinidae,Osoriinae,Eleusinini,,Renardia,,,,,50,,,,,,,,0,A,,-1,,,CSUMB-WEE,CSUMB-WEE,,
Genus,Eleusinini,Subfamily,Eleusinini,,,,,,Eleusinini,Osoriinae,,-1,Arthropoda,Hexapoda,,Insecta,,,Coleoptera,Polyphaga,Staphylinoidea,Staphylinidae,Osoriinae,Eleusinini,,,,,,,45,,,,,,,,0,A,,-1,,,CSUMB-WEE,CSUMB-WEE,,
Genus,Osoriinae,Subfamily,Osoriinae,,,,,Unmargined rove beetles,Osoriinae,Staphylinidae,,-1,Arthropoda,Hexapoda,,Insecta,,,Coleoptera,Polyphaga,Staphylinoidea,Staphylinidae,Osoriinae,,,,,,,,42,,,,,,,,0,A,,-1,,,CSUMB-WEE,CSUMB-WEE,,
Genus,Oxyporus,Subfamily,Oxyporus,,,,,,Oxyporus,Oxyporinae,,-1,Arthropoda,Hexapoda,,Insecta,,,Coleoptera,Polyphaga,Staphylinoidea,Staphylinidae,Oxyporinae,,,Oxyporus,,,,,50,,,,,,,,0,A,,-1,,,CSUMB-WEE,CSUMB-WEE,,
Genus,Oxyporus,Subfamily,Oxyporus,,,,,,Oxyporus occipitalis,Oxyporus,,-1,Arthropoda,Hexapoda,,Insecta,,,Coleoptera,Polyphaga,Staphylinoidea,Staphylinidae,Oxyporinae,,,Oxyporus,,Oxyporus occipitalis,,,60,,,,,,,,0,A,,-1,,,CSUMB-WEE,CSUMB-WEE,,
Genus,Oxyporinae,Subfamily,Oxyporinae,,,,,Cross-toothed rove beetles,Oxyporinae,Staphylinidae,,-1,Arthropoda,Hexapoda,,Insecta,,,Coleoptera,Polyphaga,Staphylinoidea,Staphylinidae,Oxyporinae,,,,,,,,42,,,,,,,,0,A,,-1,,,CSUMB-WEE,CSUMB-WEE,,
Genus,Anotylus,Subfamily,Anotylus,,,,,,Anotylus,Oxytelini,,-1,Arthropoda,Hexapoda,,Insecta,,,Coleoptera,Polyphaga,Staphylinoidea,Staphylinidae,Oxytelinae,Oxytelini,,Anotylus,,,,,50,,,,,,,,0,A,,-1,,,CSUMB-WEE,CSUMB-WEE,,
Genus,Aploderus,Subfamily,Aploderus,,,,,,Aploderus,Oxytelini,,-1,Arthropoda,Hexapoda,,Insecta,,,Coleoptera,Polyphaga,Staphylinoidea,Staphylinidae,Oxytelinae,Oxytelini,,Aploderus,,,,,50,,,,,,,,0,A,,-1,,,CSUMB-WEE,CSUMB-WEE,,
Genus,Apocellus,Subfamily,Apocellus,,,,,,Apocellus,Oxytelini,,-1,Arthropoda,Hexapoda,,Insecta,,,Coleoptera,Polyphaga,Staphylinoidea,Staphylinidae,Oxytelinae,Oxytelini,,Apocellus,,,,,50,,,,,,,,0,A,,-1,,,CSUMB-WEE,CSUMB-WEE,,
Genus,Carpelimus,Subfamily,Carpelimus,,,,,,Carpelimus,Oxytelini,,-1,Arthropoda,Hexapoda,,Insecta,,,Coleoptera,Polyphaga,Staphylinoidea,Staphylinidae,Oxytelinae,Oxytelini,,Carpelimus,,,,,50,,,,,,,,0,A,,-1,,,CSUMB-WEE,CSUMB-WEE,,
Genus,Ochthephilus,Subfamily,Ochthephilus,,,,,,Ochthephilus,Oxytelini,,-1,Arthropoda,Hexapoda,,Insecta,,,Coleoptera,Polyphaga,Staphylinoidea,Staphylinidae,Oxytelinae,Oxytelini,,Ochthephilus,,,,,50,,,,,,,,0,A,,-1,,,CSUMB-WEE,CSUMB-WEE,,
Genus,Oxytelus,Subfamily,Oxytelus,,,,,,Oxytelus,Oxytelini,,-1,Arthropoda,Hexapoda,,Insecta,,,Coleoptera,Polyphaga,Staphylinoidea,Staphylinidae,Oxytelinae,Oxytelini,,Oxytelus,,,,,50,,,,,,,,0,A,,-1,,,CSUMB-WEE,CSUMB-WEE,,
Genus,Platystethus,Subfamily,Platystethus,,,,,,Platystethus,Oxytelini,,-1,Arthropoda,Hexapoda,,Insecta,,,Coleoptera,Polyphaga,Staphylinoidea,Staphylinidae,Oxytelinae,Oxytelini,,Platystethus,,,,,50,,,,,,,,0,A,,-1,,,CSUMB-WEE,CSUMB-WEE,,
Genus,Platystethus,Subfamily,Platystethus,,,,,,Platystethus americanus,Platystethus,,-1,Arthropoda,Hexapoda,,Insecta,,,Coleoptera,Polyphaga,Staphylinoidea,Staphylinidae,Oxytelinae,Oxytelini,,Platystethus,,Platystethus americanus,,,60,,,,,,,,0,A,,-1,,,CSUMB-WEE,CSUMB-WEE,,
Genus,Thinobius,Subfamily,Thinobius,,,,,,Thinobius,Oxytelini,,-1,Arthropoda,Hexapoda,,Insecta,,,Coleoptera,Polyphaga,Staphylinoidea,Staphylinidae,Oxytelinae,Oxytelini,,Thinobius,,,,,50,,,,,,,,0,A,,-1,,,CSUMB-WEE,CSUMB-WEE,,
Genus,Thinodromus,Subfamily,Thinodromus,,,,,,Thinodromus,Oxytelini,,-1,Arthropoda,Hexapoda,,Insecta,,,Coleoptera,Polyphaga,Staphylinoidea,Staphylinidae,Oxytelinae,Oxytelini,,Thinodromus,,,,,50,,,,,,,,0,A,,-1,,,CSUMB-WEE,CSUMB-WEE,,
Genus,Oxytelini,Subfamily,Oxytelini,,,,,,Oxytelini,Oxytelinae,,-1,Arthropoda,Hexapoda,,Insecta,,,Coleoptera,Polyphaga,Staphylinoidea,Staphylinidae,Oxytelinae,Oxytelini,,,,,,,45,,,,,,,,0,A,,-1,,,CSUMB-WEE,CSUMB-WEE,,
Genus,Deleaster,Subfamily,Deleaster,,,,,,Deleaster,Euphaniini,,-1,Arthropoda,Hexapoda,,Insecta,,,Coleoptera,Polyphaga,Staphylinoidea,Staphylinidae,Oxytelinae,Euphaniini,,Deleaster,,,,,50,,,,,,,,0,A,,-1,,,CSUMB-WEE,CSUMB-WEE,,
Genus,Deleaster,Subfamily,Deleaster,,,,,,Deleaster concolor,Deleaster,,-1,Arthropoda,Hexapoda,,Insecta,,,Coleoptera,Polyphaga,Staphylinoidea,Staphylinidae,Oxytelinae,Euphaniini,,Deleaster,,Deleaster concolor,,,60,,,,,,,,0,A,,-1,,,CSUMB-WEE,CSUMB-WEE,,
Genus,Euphaniini,Subfamily,Euphaniini,,,,,,Euphaniini,Oxytelinae,,-1,Arthropoda,Hexapoda,,Insecta,,,Coleoptera,Polyphaga,Staphylinoidea,Staphylinidae,Oxytelinae,Euphaniini,,,,,,,45,,,,,,,,0,A,,-1,,,CSUMB-WEE,CSUMB-WEE,,
Genus,Coprophilus,Subfamily,Coprophilus,,,,,,Coprophilus,Coprophilini,,-1,Arthropoda,Hexapoda,,Insecta,,,Coleoptera,Polyphaga,Staphylinoidea,Staphylinidae,Oxytelinae,Coprophilini,,Coprophilus,,,,,50,,,,,,,,0,A,,-1,,,CSUMB-WEE,CSUMB-WEE,,
Genus,Coprophilini,Subfamily,Coprophilini,,,,,,Coprophilini,Oxytelinae,,-1,Arthropoda,Hexapoda,,Insecta,,,Coleoptera,Polyphaga,Staphylinoidea,Staphylinidae,Oxytelinae,Coprophilini,,,,,,,45,,,,,,,,0,A,,-1,,,CSUMB-WEE,CSUMB-WEE,,
Genus,Bledius,Subfamily,Bledius,,,,,,Bledius,Blediini,,-1,Arthropoda,Hexapoda,,Insecta,,,Coleoptera,Polyphaga,Staphylinoidea,Staphylinidae,Oxytelinae,Blediini,,Bledius,,,,,50,,,,,,,,0,A,,-1,,,CSUMB-WEE,CSUMB-WEE,,
Genus,Bledius,Subfamily,Bledius,,,,,,Bledius albonotatus,Bledius,,-1,Arthropoda,Hexapoda,,Insecta,,,Coleoptera,Polyphaga,Staphylinoidea,Staphylinidae,Oxytelinae,Blediini,,Bledius,,Bledius albonotatus,,,60,,,,,,,,0,A,,-1,,,CSUMB-WEE,CSUMB-WEE,,
Genus,Bledius,Subfamily,Bledius,,,,,,Bledius bicolor,Bledius,,-1,Arthropoda,Hexapoda,,Insecta,,,Coleoptera,Polyphaga,Staphylinoidea,Staphylinidae,Oxytelinae,Blediini,,Bledius,,Bledius bicolor,,,60,,,,,,,,0,A,,-1,,,CSUMB-WEE,CSUMB-WEE,,
Genus,Bledius,Subfamily,Bledius,,,,,,Bledius clarus,Bledius,,-1,Arthropoda,Hexapoda,,Insecta,,,Coleoptera,Polyphaga,Staphylinoidea,Staphylinidae,Oxytelinae,Blediini,,Bledius,,Bledius clarus,,,60,,,,,,,,0,A,,-1,,,CSUMB-WEE,CSUMB-WEE,,
Genus,Bledius,Subfamily,Bledius,,,,,,Bledius diagonalis,Bledius,,-1,Arthropoda,Hexapoda,,Insecta,,,Coleoptera,Polyphaga,Staphylinoidea,Staphylinidae,Oxytelinae,Blediini,,Bledius,,Bledius diagonalis,,,60,,,,,,,,0,A,,-1,,,CSUMB-WEE,CSUMB-WEE,,
Genus,Bledius,Subfamily,Bledius,,,,,,Bledius eximius,Bledius,,-1,Arthropoda,Hexapoda,,Insecta,,,Coleoptera,Polyphaga,Staphylinoidea,Staphylinidae,Oxytelinae,Blediini,,Bledius,,Bledius eximius,,,60,,,,,,,,0,A,,-1,,,CSUMB-WEE,CSUMB-WEE,,
Genus,Bledius,Subfamily,Bledius,,,,,,Bledius fenyesi,Bledius,,-1,Arthropoda,Hexapoda,,Insecta,,,Coleoptera,Polyphaga,Staphylinoidea,Staphylinidae,Oxytelinae,Blediini,,Bledius,,Bledius fenyesi,,,60,,,,,,,,0,A,,-1,,,CSUMB-WEE,CSUMB-WEE,,
Genus,Bledius,Subfamily,Bledius,,,,,,Bledius flavipennis,Bledius,,-1,Arthropoda,Hexapoda,,Insecta,,,Coleoptera,Polyphaga,Staphylinoidea,Staphylinidae,Oxytelinae,Blediini,,Bledius,,Bledius flavipennis,,,60,,,,,,,,0,A,,-1,,,CSUMB-WEE,CSUMB-WEE,,
Genus,Bledius,Subfamily,Bledius,,,,,,Bledius foraminosus,Bledius,,-1,Arthropoda,Hexapoda,,Insecta,,,Coleoptera,Polyphaga,Staphylinoidea,Staphylinidae,Oxytelinae,Blediini,,Bledius,,Bledius foraminosus,,,60,,,,,,,,0,A,,-1,,,CSUMB-WEE,CSUMB-WEE,,
Genus,Bledius,Subfamily,Bledius,,,,,,Bledius laticollis,Bledius,,-1,Arthropoda,Hexapoda,,Insecta,,,Coleoptera,Polyphaga,Staphylinoidea,Staphylinidae,Oxytelinae,Blediini,,Bledius,,Bledius laticollis,,,60,,,,,,,,0,A,,-1,,,CSUMB-WEE,CSUMB-WEE,,
Genus,Bledius,Subfamily,Bledius,,,,,,Bledius monstratus,Bledius,,-1,Arthropoda,Hexapoda,,Insecta,,,Coleoptera,Polyphaga,Staphylinoidea,Staphylinidae,Oxytelinae,Blediini,,Bledius,,Bledius monstratus,,,60,,,,,,,,0,A,,-1,,,CSUMB-WEE,CSUMB-WEE,,
Genus,Bledius,Subfamily,Bledius,,,,,,Bledius monticola,Bledius,,-1,Arthropoda,Hexapoda,,Insecta,,,Coleoptera,Polyphaga,Staphylinoidea,Staphylinidae,Oxytelinae,Blediini,,Bledius,,Bledius monticola,,,60,,,,,,,,0,A,,-1,,,CSUMB-WEE,CSUMB-WEE,,
Genus,Bledius,Subfamily,Bledius,,,,,,Bledius nitidiceps,Bledius,,-1,Arthropoda,Hexapoda,,Insecta,,,Coleoptera,Polyphaga,Staphylinoidea,Staphylinidae,Oxytelinae,Blediini,,Bledius,,Bledius nitidiceps,,,60,,,,,,,,0,A,,-1,,,CSUMB-WEE,CSUMB-WEE,,
Genus,Bledius,Subfamily,Bledius,,,,,,Bledius opacifrons,Bledius,,-1,Arthropoda,Hexapoda,,Insecta,,,Coleoptera,Polyphaga,Staphylinoidea,Staphylinidae,Oxytelinae,Blediini,,Bledius,,Bledius opacifrons,,,60,,,,,,,,0,A,,-1,,,CSUMB-WEE,CSUMB-WEE,,
Genus,Bledius,Subfamily,Bledius,,,,,,Bledius ruficornis,Bledius,,-1,Arthropoda,Hexapoda,,Insecta,,,Coleoptera,Polyphaga,Staphylinoidea,Staphylinidae,Oxytelinae,Blediini,,Bledius,,Bledius ruficornis,,,60,,,,,,,,0,A,,-1,,,CSUMB-WEE,CSUMB-WEE,,
Genus,Bledius,Subfamily,Bledius,,,,,,Bledius strenuus,Bledius,,-1,Arthropoda,Hexapoda,,Insecta,,,Coleoptera,Polyphaga,Staphylinoidea,Staphylinidae,Oxytelinae,Blediini,,Bledius,,Bledius strenuus,,,60,,,,,,,,0,A,,-1,,,CSUMB-WEE,CSUMB-WEE,,
Genus,Bledius,Subfamily,Bledius,,,,,,Bledius suturalis,Bledius,,-1,Arthropoda,Hexapoda,,Insecta,,,Coleoptera,Polyphaga,Staphylinoidea,Staphylinidae,Oxytelinae,Blediini,,Bledius,,Bledius suturalis,,,60,,,,,,,,0,A,,-1,,,CSUMB-WEE,CSUMB-WEE,,
Genus,Bledius,Subfamily,Bledius,,,,,,Bledius tarandus,Bledius,,-1,Arthropoda,Hexapoda,,Insecta,,,Coleoptera,Polyphaga,Staphylinoidea,Staphylinidae,Oxytelinae,Blediini,,Bledius,,Bledius tarandus,,,60,,,,,,,,0,A,,-1,,,CSUMB-WEE,CSUMB-WEE,,
Genus,Bledius,Subfamily,Bledius,,,,,,Bledius venus,Bledius,,-1,Arthropoda,Hexapoda,,Insecta,,,Coleoptera,Polyphaga,Staphylinoidea,Staphylinidae,Oxytelinae,Blediini,,Bledius,,Bledius venus,,,60,,,,,,,,0,A,,-1,,,CSUMB-WEE,CSUMB-WEE,,
Genus,Blediini,Subfamily,Blediini,,,,,,Blediini,Oxytelinae,,-1,Arthropoda,Hexapoda,,Insecta,,,Coleoptera,Polyphaga,Staphylinoidea,Staphylinidae,Oxytelinae,Blediini,,,,,,,45,,,,,,,,0,A,,-1,,,CSUMB-WEE,CSUMB-WEE,,
Genus,Oxytelinae,Subfamily,Oxytelinae,,,,,Spiny-legged rove beetles,Oxytelinae,Staphylinidae,,-1,Arthropoda,Hexapoda,,Insecta,,,Coleoptera,Polyphaga,Staphylinoidea,Staphylinidae,Oxytelinae,,,,,,,,42,,,,,,,,0,A,,-1,,,CSUMB-WEE,CSUMB-WEE,,
Genus,Pinophilus,Subfamily,Pinophilus,,,,,,Pinophilus,Pinophilini,,-1,Arthropoda,Hexapoda,,Insecta,,,Coleoptera,Polyphaga,Staphylinoidea,Staphylinidae,Paederinae,Pinophilini,,Pinophilus,,,,,50,,,,,,,,0,A,,-1,,,CSUMB-WEE,CSUMB-WEE,,
Genus,Pinophilus,Subfamily,Pinophilus,,,,,,Pinophilus densus,Pinophilus,,-1,Arthropoda,Hexapoda,,Insecta,,,Coleoptera,Polyphaga,Staphylinoidea,Staphylinidae,Paederinae,Pinophilini,,Pinophilus,,Pinophilus densus,,,60,,,,,,,,0,A,,-1,,,CSUMB-WEE,CSUMB-WEE,,
Genus,Pinophilini,Subfamily,Pinophilini,,,,,,Pinophilini,Paederinae,,-1,Arthropoda,Hexapoda,,Insecta,,,Coleoptera,Polyphaga,Staphylinoidea,Staphylinidae,Paederinae,Pinophilini,,,,,,,45,,,,,,,,0,A,,-1,,,CSUMB-WEE,CSUMB-WEE,,
Genus,Biocrypta,Subfamily,Biocrypta,,,,,,Biocrypta,Paederini,,-1,Arthropoda,Hexapoda,,Insecta,,,Coleoptera,Polyphaga,Staphylinoidea,Staphylinidae,Paederinae,Paederini,,Biocrypta,,,,,50,,,,,,,,0,A,,-1,,,CSUMB-WEE,CSUMB-WEE,,
Genus,Biocrypta,Subfamily,Biocrypta,,,,,,Biocrypta prospiciens,Biocrypta,,-1,Arthropoda,Hexapoda,,Insecta,,,Coleoptera,Polyphaga,Staphylinoidea,Staphylinidae,Paederinae,Paederini,,Biocrypta,,Biocrypta prospiciens,,,60,,,,,,,,0,A,,-1,,,CSUMB-WEE,CSUMB-WEE,,
Genus,Homaeotarsus,Subfamily,Homaeotarsus,,,,,,Homaeotarsus,Paederini,,-1,Arthropoda,Hexapoda,,Insecta,,,Coleoptera,Polyphaga,Staphylinoidea,Staphylinidae,Paederinae,Paederini,,Homaeotarsus,,,,,50,,,,,,,,0,A,,-1,,,CSUMB-WEE,CSUMB-WEE,,
Genus,Homaeotarsus,Subfamily,Homaeotarsus,,,,,,Homaeotarsus californicum,Homaeotarsus,,-1,Arthropoda,Hexapoda,,Insecta,,,Coleoptera,Polyphaga,Staphylinoidea,Staphylinidae,Paederinae,Paederini,,Homaeotarsus,,Homaeotarsus californicum,,,60,,,,,,,,0,A,,-1,,,CSUMB-WEE,CSUMB-WEE,,
Genus,Paederini,Subfamily,Paederini,,,,,,Paederini,Paederinae,,-1,Arthropoda,Hexapoda,,Insecta,,,Coleoptera,Polyphaga,Staphylinoidea,Staphylinidae,Paederinae,Paederini,,,,,,,45,,,,,,,,0,A,,-1,,,CSUMB-WEE,CSUMB-WEE,,
Genus,Astenus,Subfamily,Astenus,,,,,,Astenus,Lathrobiini,,-1,Arthropoda,Hexapoda,,Insecta,,,Coleoptera,Polyphaga,Staphylinoidea,Staphylinidae,Paederinae,Lathrobiini,,Astenus,,,,,50,,,,,,,,0,A,,-1,,,CSUMB-WEE,CSUMB-WEE,,
Genus,Dacnochilus,Subfamily,Dacnochilus,,,,,,Dacnochilus,Lathrobiini,,-1,Arthropoda,Hexapoda,,Insecta,,,Coleoptera,Polyphaga,Staphylinoidea,Staphylinidae,Paederinae,Lathrobiini,,Dacnochilus,,,,,50,,,,,,,,0,A,,-1,,,CSUMB-WEE,CSUMB-WEE,,
Genus,Dacnochilus,Subfamily,Dacnochilus,,,,,,Dacnochilus compacta,Dacnochilus,,-1,Arthropoda,Hexapoda,,Insecta,,,Coleoptera,Polyphaga,Staphylinoidea,Staphylinidae,Paederinae,Lathrobiini,,Dacnochilus,,Dacnochilus compacta,,,60,,,,,,,,0,A,,-1,,,CSUMB-WEE,CSUMB-WEE,,
Genus,Dacnochilus,Subfamily,Dacnochilus,,,,,,Dacnochilus laetus,Dacnochilus,,-1,Arthropoda,Hexapoda,,Insecta,,,Coleoptera,Polyphaga,Staphylinoidea,Staphylinidae,Paederinae,Lathrobiini,,Dacnochilus,,Dacnochilus laetus,,,60,,,,,,,,0,A,,-1,,,CSUMB-WEE,CSUMB-WEE,,
Genus,Dacnochilus,Subfamily,Dacnochilus,,,,,,Dacnochilus nigrapicalis,Dacnochilus,,-1,Arthropoda,Hexapoda,,Insecta,,,Coleoptera,Polyphaga,Staphylinoidea,Staphylinidae,Paederinae,Lathrobiini,,Dacnochilus,,Dacnochilus nigrapicalis,,,60,,,,,,,,0,A,,-1,,,CSUMB-WEE,CSUMB-WEE,,
Genus,Echiaster,Subfamily,Echiaster,,,,,,Echiaster,Lathrobiini,,-1,Arthropoda,Hexapoda,,Insecta,,,Coleoptera,Polyphaga,Staphylinoidea,Staphylinidae,Paederinae,Lathrobiini,,Echiaster,,,,,50,,,,,,,,0,A,,-1,,,CSUMB-WEE,CSUMB-WEE,,
Genus,Lathrobium,Subfamily,Lathrobium,,,,,,Lathrobium,Lathrobiini,,-1,Arthropoda,Hexapoda,,Insecta,,,Coleoptera,Polyphaga,Staphylinoidea,Staphylinidae,Paederinae,Lathrobiini,,Lathrobium,,,,,50,,,,,,,,0,A,,-1,,,CSUMB-WEE,CSUMB-WEE,,
